"","ensembl_gene_id","ensembl_transcript_id","hgnc_symbol"
"520","ENSG00000283761","ENST00000638792",""
"521","ENSG00000283761","ENST00000639037",""
"522","ENSG00000283761","ENST00000639040",""
"523","ENSG00000283761","ENST00000638779",""
"524","ENSG00000283761","ENST00000639171",""
"525","ENSG00000283761","ENST00000640238",""
"526","ENSG00000283761","ENST00000640357",""
"527","ENSG00000259030","ENST00000557284","FPGT-TNNI3K"
"528","ENSG00000116754","ENST00000370951","SRSF11"
"529","ENSG00000116754","ENST00000370950","SRSF11"
"530","ENSG00000132773","ENST00000372090","TOE1"
"531","ENSG00000077254","ENST00000370794","USP33"
"532","ENSG00000077254","ENST00000370793","USP33"
"533","ENSG00000077254","ENST00000370792","USP33"
"534","ENSG00000116641","ENST00000251157","DOCK7"
"535","ENSG00000116641","ENST00000454575","DOCK7"
"536","ENSG00000116641","ENST00000340370","DOCK7"
"537","ENSG00000116641","ENST00000634264","DOCK7"
"538","ENSG00000116641","ENST00000635123","DOCK7"
"539","ENSG00000116641","ENST00000404627","DOCK7"
"540","ENSG00000184588","ENST00000423207","PDE4B"
"541","ENSG00000132768","ENST00000255108","DPH2"
"542","ENSG00000132768","ENST00000396758","DPH2"
"543","ENSG00000162595","ENST00000370981","DIRAS3"
"544","ENSG00000162604","ENST00000294613","TM2D1"
"545","ENSG00000090621","ENST00000372858","PABPC4"
"546","ENSG00000090621","ENST00000372857","PABPC4"
"547","ENSG00000090621","ENST00000372856","PABPC4"
"548","ENSG00000137948","ENST00000370389","BRDT"
"549","ENSG00000179862","ENST00000372638","CITED4"
"550","ENSG00000084073","ENST00000372759","ZMPSTE24"
"551","ENSG00000188641","ENST00000370192","DPYD"
"552","ENSG00000188641","ENST00000306031","DPYD"
"553","ENSG00000154027","ENST00000354567","AK5"
"554","ENSG00000154027","ENST00000344720","AK5"
"555","ENSG00000066557","ENST00000370952","LRRC40"
"556","ENSG00000099260","ENST00000263174","PALMD"
"557","ENSG00000066135","ENST00000372396","KDM4A"
"558","ENSG00000173846","ENST00000372201","PLK3"
"559","ENSG00000162599","ENST00000407417","NFIA"
"560","ENSG00000162599","ENST00000403491","NFIA"
"561","ENSG00000162599","ENST00000371187","NFIA"
"562","ENSG00000243725","ENST00000371281","TTC4"
"563","ENSG00000024526","ENST00000456315","DEPDC1"
"564","ENSG00000024526","ENST00000370966","DEPDC1"
"565","ENSG00000137992","ENST00000370132","DBT"
"566","ENSG00000153936","ENST00000370551","HS2ST1"
"567","ENSG00000153936","ENST00000370550","HS2ST1"
"568","ENSG00000126088","ENST00000246337","UROD"
"569","ENSG00000168389","ENST00000372811","MFSD2A"
"570","ENSG00000168389","ENST00000372809","MFSD2A"
"571","ENSG00000168389","ENST00000420632","MFSD2A"
"572","ENSG00000142871","ENST00000451137","CYR61"
"573","ENSG00000162643","ENST00000370596","WDR63"
"574","ENSG00000162643","ENST00000294664","WDR63"
"575","ENSG00000172456","ENST00000371218","FGGY"
"576","ENSG00000172456","ENST00000303721","FGGY"
"577","ENSG00000172456","ENST00000635156","FGGY"
"578","ENSG00000172456","ENST00000371210","FGGY"
"579","ENSG00000162642","ENST00000471115","C1orf52"
"580","ENSG00000185104","ENST00000396153","FAF1"
"581","ENSG00000134709","ENST00000371208","HOOK1"
"582","ENSG00000282057","ENST00000488557",""
"583","ENSG00000282057","ENST00000467530",""
"584","ENSG00000282057","ENST00000467666",""
"585","ENSG00000142867","ENST00000370580","BCL10"
"586","ENSG00000153904","ENST00000284031","DDAH1"
"587","ENSG00000153904","ENST00000633113","DDAH1"
"588","ENSG00000153904","ENST00000426972","DDAH1"
"589","ENSG00000123080","ENST00000262662","CDKN2C"
"590","ENSG00000137962","ENST00000260526","ARHGAP29"
"591","ENSG00000123091","ENST00000242719","RNF11"
"592","ENSG00000117528","ENST00000370214","ABCD3"
"593","ENSG00000187801","ENST00000411995","ZFP69B"
"594","ENSG00000137960","ENST00000370759","GIPC2"
"595","ENSG00000132485","ENST00000370920","ZRANB2"
"596","ENSG00000132485","ENST00000254821","ZRANB2"
"597","ENSG00000132763","ENST00000401061","MMACHC"
"598","ENSG00000132763","ENST00000616135","MMACHC"
"599","ENSG00000070759","ENST00000372086","TESK2"
"600","ENSG00000084070","ENST00000372718","SMAP2"
"601","ENSG00000084070","ENST00000372708","SMAP2"
"602","ENSG00000084070","ENST00000539317","SMAP2"
"603","ENSG00000084070","ENST00000614549","SMAP2"
"604","ENSG00000156869","ENST00000287474","FRRS1"
"605","ENSG00000036549","ENST00000370801",""
"606","ENSG00000036549","ENST00000370798",""
"607","ENSG00000116205","ENST00000234827","TCEANC2"
"608","ENSG00000137942","ENST00000370253","FNBP1L"
"609","ENSG00000137942","ENST00000271234","FNBP1L"
"610","ENSG00000137942","ENST00000260506","FNBP1L"
"611","ENSG00000162368","ENST00000371873","CMPK1"
"612","ENSG00000162368","ENST00000450808","CMPK1"
"613","ENSG00000174332","ENST00000312233","GLIS1"
"614","ENSG00000186409","ENST00000342022","CCDC30"
"615","ENSG00000010803","ENST00000326197","SCMH1"
"616","ENSG00000010803","ENST00000337495","SCMH1"
"617","ENSG00000010803","ENST00000372596","SCMH1"
"618","ENSG00000010803","ENST00000456518","SCMH1"
"619","ENSG00000162377","ENST00000371538","COA7"
"620","ENSG00000267561","ENST00000370548",""
"621","ENSG00000085832","ENST00000371733","EPS15"
"622","ENSG00000132128","ENST00000617190","LRRC41"
"623","ENSG00000132780","ENST00000350030","NASP"
"624","ENSG00000132780","ENST00000351223","NASP"
"625","ENSG00000132780","ENST00000537798","NASP"
"626","ENSG00000168653","ENST00000372969","NDUFS5"
"627","ENSG00000079739","ENST00000371084","PGM1"
"628","ENSG00000079739","ENST00000371083","PGM1"
"629","ENSG00000079739","ENST00000540265","PGM1"
"630","ENSG00000172260","ENST00000357731","NEGR1"
"631","ENSG00000197568","ENST00000359875","HHLA3"
"632","ENSG00000197568","ENST00000463058","HHLA3"
"633","ENSG00000197568","ENST00000370940","HHLA3"
"634","ENSG00000197429","ENST00000359942","IPP"
"635","ENSG00000197429","ENST00000396478","IPP"
"636","ENSG00000117519","ENST00000370206","CNN3"
"637","ENSG00000117519","ENST00000545882","CNN3"
"638","ENSG00000117519","ENST00000394202","CNN3"
"639","ENSG00000271092","ENST00000604534","TMEM56-RWDD3"
"640","ENSG00000122481","ENST00000370202","RWDD3"
"641","ENSG00000122481","ENST00000263893","RWDD3"
"642","ENSG00000142892","ENST00000370812","PIGK"
"643","ENSG00000142856","ENST00000371092","ITGB3BP"
"644","ENSG00000142856","ENST00000271002","ITGB3BP"
"645","ENSG00000117410","ENST00000472174","ATP6V0B"
"646","ENSG00000117410","ENST00000532642","ATP6V0B"
"647","ENSG00000117410","ENST00000236067","ATP6V0B"
"648","ENSG00000085998","ENST00000371984","POMGNT1"
"649","ENSG00000085998","ENST00000371992","POMGNT1"
"650","ENSG00000162434","ENST00000342505","JAK1"
"651","ENSG00000116761","ENST00000370938","CTH"
"652","ENSG00000116761","ENST00000346806","CTH"
"653","ENSG00000116761","ENST00000411986","CTH"
"654","ENSG00000162390","ENST00000343744","ACOT11"
"655","ENSG00000162390","ENST00000371316","ACOT11"
"656","ENSG00000117174","ENST00000370574","ZNHIT6"
"657","ENSG00000117174","ENST00000431532","ZNHIT6"
"658","ENSG00000183291","ENST00000331835","SELENOF"
"659","ENSG00000183291","ENST00000370554","SELENOF"
"660","ENSG00000126106","ENST00000372237","TMEM53"
"661","ENSG00000126106","ENST00000372235","TMEM53"
"662","ENSG00000162616","ENST00000370763","DNAJB4"
"663","ENSG00000162614","ENST00000334785","NEXN"
"664","ENSG00000162614","ENST00000330010","NEXN"
"665","ENSG00000178028","ENST00000372289","DMAP1"
"666","ENSG00000198198","ENST00000562955","SZT2"
"667","ENSG00000117859","ENST00000371714","OSBPL9"
"668","ENSG00000117859","ENST00000447887","OSBPL9"
"669","ENSG00000117859","ENST00000428468","OSBPL9"
"670","ENSG00000117859","ENST00000453295","OSBPL9"
"671","ENSG00000117859","ENST00000531828","OSBPL9"
"672","ENSG00000117859","ENST00000361556","OSBPL9"
"673","ENSG00000117859","ENST00000462759","OSBPL9"
"674","ENSG00000172339","ENST00000370205","ALG14"
"675","ENSG00000180488","ENST00000370791","MIGA1"
"676","ENSG00000180488","ENST00000443751","MIGA1"
"677","ENSG00000088035","ENST00000371108","ALG6"
"678","ENSG00000117054","ENST00000370841","ACADM"
"679","ENSG00000117054","ENST00000370834","ACADM"
"680","ENSG00000117054","ENST00000420607","ACADM"
"681","ENSG00000117054","ENST00000541113","ACADM"
"682","ENSG00000117411","ENST00000356836","B4GALT2"
"683","ENSG00000085999","ENST00000371975","RAD54L"
"684","ENSG00000117408","ENST00000372343","IPO13"
"685","ENSG00000125703","ENST00000317868","ATG4C"
"686","ENSG00000162607","ENST00000339950","USP1"
"687","ENSG00000131236","ENST00000372797","CAP1"
"688","ENSG00000131236","ENST00000372802","CAP1"
"689","ENSG00000117399","ENST00000372462","CDC20"
"690","ENSG00000174574","ENST00000432648","AKIRIN1"
"691","ENSG00000174574","ENST00000446189","AKIRIN1"
"692","ENSG00000164002","ENST00000372703","EXO5"
"693","ENSG00000156875","ENST00000370152","MFSD14A"
"694","ENSG00000203965","ENST00000371088","EFCAB7"
"695","ENSG00000117461","ENST00000262741","PIK3R3"
"696","ENSG00000117461","ENST00000423209","PIK3R3"
"697","ENSG00000079335","ENST00000370124","CDC14A"
"698","ENSG00000159596","ENST00000372025","TMEM69"
"699","ENSG00000137996","ENST00000370128","RTCA"
"700","ENSG00000137996","ENST00000260563","RTCA"
"701","ENSG00000117450","ENST00000262746","PRDX1"
"702","ENSG00000122417","ENST00000359242","ODF2L"
"703","ENSG00000122417","ENST00000370566","ODF2L"
"704","ENSG00000122417","ENST00000294678","ODF2L"
"705","ENSG00000142949","ENST00000359947","PTPRF"
"706","ENSG00000142949","ENST00000438120","PTPRF"
"707","ENSG00000070785","ENST00000360403","EIF2B3"
"708","ENSG00000070785","ENST00000372183","EIF2B3"
"709","ENSG00000070785","ENST00000620860","EIF2B3"
"710","ENSG00000132849","ENST00000371158","PATJ"
"711","ENSG00000066322","ENST00000621943","ELOVL1"
"712","ENSG00000066322","ENST00000413844","ELOVL1"
"713","ENSG00000132122","ENST00000371847","SPATA6"
"714","ENSG00000132122","ENST00000371843","SPATA6"
"715","ENSG00000177868","ENST00000372521","SVBP"
"716","ENSG00000178922","ENST00000372434","HYI"
"717","ENSG00000178922","ENST00000372432","HYI"
"718","ENSG00000178922","ENST00000372425","HYI"
"719","ENSG00000178922","ENST00000583037","HYI"
"720","ENSG00000117394","ENST00000426263","SLC2A1"
"721","ENSG00000116221","ENST00000360840","MRPL37"
"722","ENSG00000116221","ENST00000605337","MRPL37"
"723","ENSG00000162601","ENST00000472487","MYSM1"
"724","ENSG00000177606","ENST00000371222","JUN"
"725","ENSG00000162373","ENST00000371833","BEND5"
"726","ENSG00000174021","ENST00000370641","GNG5"
"727","ENSG00000162688","ENST00000370161","AGL"
"728","ENSG00000162688","ENST00000294724","AGL"
"729","ENSG00000131238","ENST00000433473","PPT1"
"730","ENSG00000131238","ENST00000449045","PPT1"
"731","ENSG00000117448","ENST00000372070","AKR1A1"
"732","ENSG00000117598","ENST00000370188","PLPPR5"
"733","ENSG00000117598","ENST00000263177","PLPPR5"
"734","ENSG00000097033","ENST00000370558","SH3GLB1"
"735","ENSG00000097033","ENST00000482504","SH3GLB1"
"736","ENSG00000097033","ENST00000616170","SH3GLB1"
"737","ENSG00000097033","ENST00000535010","SH3GLB1"
"738","ENSG00000117151","ENST00000370630","CTBS"
"739","ENSG00000162384","ENST00000294360","C1orf123"
"740","ENSG00000162378","ENST00000294353","ZYG11B"
"741","ENSG00000137965","ENST00000370747","IFI44"
"742","ENSG00000116704","ENST00000235345","SLC35D1"
"743","ENSG00000117500","ENST00000370282","TMED5"
"744","ENSG00000117500","ENST00000479918","TMED5"
"745","ENSG00000081870","ENST00000194214","HSPB11"
"746","ENSG00000122483","ENST00000343253","CCDC18"
"747","ENSG00000117505","ENST00000370272","DR1"
"748","ENSG00000127603","ENST00000567887","MACF1"
"749","ENSG00000127603","ENST00000361689","MACF1"
"750","ENSG00000117862","ENST00000371626","TXNDC12"
"751","ENSG00000143013","ENST00000370544","LMO4"
"752","ENSG00000187147","ENST00000355387","RNF220"
"753","ENSG00000122484","ENST00000610020","RPAP2"
"754","ENSG00000163909","ENST00000372852","HEYL"
"755","ENSG00000162407","ENST00000371250","PLPP3"
"756","ENSG00000079277","ENST00000371946","MKNK1"
"757","ENSG00000079277","ENST00000371945","MKNK1"
"758","ENSG00000079277","ENST00000428112","MKNK1"
"759","ENSG00000137947","ENST00000370500","GTF2B"
"760","ENSG00000043514","ENST00000441669","TRIT1"
"761","ENSG00000043514","ENST00000316891","TRIT1"
"762","ENSG00000043514","ENST00000372818","TRIT1"
"763","ENSG00000058804","ENST00000371429","NDC1"
"764","ENSG00000116171","ENST00000371514","SCP2"
"765","ENSG00000116171","ENST00000478631","SCP2"
"766","ENSG00000116171","ENST00000371509","SCP2"
"767","ENSG00000116171","ENST00000407246","SCP2"
"768","ENSG00000116171","ENST00000371513","SCP2"
"769","ENSG00000116171","ENST00000430330","SCP2"
"770","ENSG00000116171","ENST00000435345","SCP2"
"771","ENSG00000116171","ENST00000488965","SCP2"
"772","ENSG00000116171","ENST00000408941","SCP2"
"773","ENSG00000069702","ENST00000370399","TGFBR3"
"774","ENSG00000069702","ENST00000212355","TGFBR3"
"775","ENSG00000162396","ENST00000371279","PARS2"
"776","ENSG00000117569","ENST00000609116","PTBP2"
"777","ENSG00000117569","ENST00000370198","PTBP2"
"778","ENSG00000117569","ENST00000370197","PTBP2"
"779","ENSG00000117569","ENST00000426398","PTBP2"
"780","ENSG00000116212","ENST00000371370","LRRC42"
"781","ENSG00000117133","ENST00000370654","RPF1"
"782","ENSG00000117155","ENST00000437941","SSX2IP"
"783","ENSG00000117419","ENST00000372257","ERI3"
"784","ENSG00000066136","ENST00000427410","NFYC"
"785","ENSG00000066136","ENST00000447388","NFYC"
"786","ENSG00000066136","ENST00000425457","NFYC"
"787","ENSG00000066136","ENST00000456393","NFYC"
"788","ENSG00000066136","ENST00000372653","NFYC"
"789","ENSG00000066136","ENST00000372652","NFYC"
"790","ENSG00000066136","ENST00000440226","NFYC"
"791","ENSG00000066136","ENST00000308733","NFYC"
"792","ENSG00000198160","ENST00000357692","MIER1"
"793","ENSG00000198160","ENST00000371016","MIER1"
"794","ENSG00000198160","ENST00000371014","MIER1"
"795","ENSG00000198160","ENST00000355356","MIER1"
"796","ENSG00000198160","ENST00000355977","MIER1"
"797","ENSG00000198160","ENST00000371018","MIER1"
"798","ENSG00000132781","ENST00000372098","MUTYH"
"799","ENSG00000132781","ENST00000372110","MUTYH"
"800","ENSG00000132781","ENST00000372115","MUTYH"
"801","ENSG00000159479","ENST00000290663","MED8"
"802","ENSG00000159479","ENST00000372457","MED8"
"803","ENSG00000159479","ENST00000372455","MED8"
"804","ENSG00000126107","ENST00000372172","HECTD3"
"805","ENSG00000137936","ENST00000370247","BCAR3"
"806","ENSG00000137936","ENST00000370243","BCAR3"
"807","ENSG00000137936","ENST00000539242","BCAR3"
"808","ENSG00000097046","ENST00000428239","CDC7"
"809","ENSG00000164011","ENST00000372507","ZNF691"
"810","ENSG00000164011","ENST00000372502","ZNF691"
"811","ENSG00000084072","ENST00000324379","PPIE"
"812","ENSG00000084072","ENST00000356511","PPIE"
"813","ENSG00000084072","ENST00000372830","PPIE"
"814","ENSG00000117385","ENST00000236040","P3H1"
"815","ENSG00000117385","ENST00000296388","P3H1"
"816","ENSG00000117385","ENST00000397054","P3H1"
"817","ENSG00000198815","ENST00000372573","FOXJ3"
"818","ENSG00000198815","ENST00000361776","FOXJ3"
"819","ENSG00000159658","ENST00000371933","EFCAB14"
"820","ENSG00000171488","ENST00000370454","LRRC8C"
"821","ENSG00000271949","ENST00000370453",""
"822","ENSG00000171492","ENST00000337338","LRRC8D"
"823","ENSG00000197147","ENST00000640258","LRRC8B"
"824","ENSG00000162664","ENST00000340281","ZNF326"
"825","ENSG00000162664","ENST00000361911","ZNF326"
"826","ENSG00000162664","ENST00000370447","ZNF326"
"827","ENSG00000137944","ENST00000370491","KYAT3"
"828","ENSG00000137944","ENST00000260508","KYAT3"
"829","ENSG00000143033","ENST00000370298","MTF2"
"830","ENSG00000143033","ENST00000370303","MTF2"
"831","ENSG00000143033","ENST00000545708","MTF2"
"832","ENSG00000154511","ENST00000370310","DIPK1A"
"833","ENSG00000154511","ENST00000613902","DIPK1A"
"834","ENSG00000154511","ENST00000615519","DIPK1A"
"835","ENSG00000154511","ENST00000616709","DIPK1A"
"836","ENSG00000123473","ENST00000360380","STIL"
"837","ENSG00000123473","ENST00000371877","STIL"
"838","ENSG00000123473","ENST00000396221","STIL"
"839","ENSG00000123473","ENST00000337817","STIL"
"840","ENSG00000116157","ENST00000361314","GPX7"
"841","ENSG00000117525","ENST00000334047","F3"
"842","ENSG00000117525","ENST00000370207","F3"
"843","ENSG00000117395","ENST00000236051","EBNA1BP2"
"844","ENSG00000117395","ENST00000431635","EBNA1BP2"
"845","ENSG00000023909","ENST00000370238","GCLM"
"846","ENSG00000023909","ENST00000615724","GCLM"
"847","ENSG00000127125","ENST00000372562","PPCS"
"848","ENSG00000127125","ENST00000372561","PPCS"
"849","ENSG00000271723","ENST00000606515","MROH7-TTC4"
"850","ENSG00000271723","ENST00000460155","MROH7-TTC4"
"851","ENSG00000142945","ENST00000372224","KIF2C"
"852","ENSG00000142945","ENST00000372217","KIF2C"
"853","ENSG00000162385","ENST00000371470","MAGOH"
"854","ENSG00000116209","ENST00000234831","TMEM59"
"855","ENSG00000116209","ENST00000371344","TMEM59"
"856","ENSG00000116209","ENST00000371337","TMEM59"
"857","ENSG00000164008","ENST00000372525","C1orf50"
"858","ENSG00000171960","ENST00000304979","PPIH"
"859","ENSG00000171960","ENST00000372550","PPIH"
"860","ENSG00000058799","ENST00000072644","YIPF1"
"861","ENSG00000142875","ENST00000370689","PRKACB"
"862","ENSG00000142875","ENST00000370688","PRKACB"
"863","ENSG00000142875","ENST00000370685","PRKACB"
"864","ENSG00000142875","ENST00000446538","PRKACB"
"865","ENSG00000142875","ENST00000394839","PRKACB"
"866","ENSG00000142875","ENST00000610703","PRKACB"
"867","ENSG00000142875","ENST00000614872","PRKACB"
"868","ENSG00000142875","ENST00000610457","PRKACB"
"869","ENSG00000142875","ENST00000370682","PRKACB"
"870","ENSG00000164010","ENST00000372517","ERMAP"
"871","ENSG00000162409","ENST00000371244","PRKAA2"
"872","ENSG00000137941","ENST00000260505","TTLL7"
"873","ENSG00000189195","ENST00000635934","BTBD8"
"874","ENSG00000189195","ENST00000636805","BTBD8"
"875","ENSG00000189195","ENST00000342818","BTBD8"
"876","ENSG00000189195","ENST00000636278","BTBD8"
"877","ENSG00000189195","ENST00000370378","BTBD8"
"878","ENSG00000157193","ENST00000306052","LRP8"
"879","ENSG00000157193","ENST00000371454","LRP8"
"880","ENSG00000157193","ENST00000354412","LRP8"
"881","ENSG00000122482","ENST00000347275","ZNF644"
"882","ENSG00000122482","ENST00000337393","ZNF644"
"883","ENSG00000116675","ENST00000263441","DNAJC6"
"884","ENSG00000185483","ENST00000371080","ROR1"
"885","ENSG00000185483","ENST00000371079","ROR1"
"886","ENSG00000162600","ENST00000371226","OMA1"
"887","ENSG00000174842","ENST00000370360","GLMN"
"888","ENSG00000157184","ENST00000371486","CPT2"
"889","ENSG00000157184","ENST00000636867","CPT2"
"890","ENSG00000117481","ENST00000474844","NSUN4"
"891","ENSG00000117481","ENST00000537428","NSUN4"
"892","ENSG00000065243","ENST00000370521","PKN2"
"893","ENSG00000065243","ENST00000370513","PKN2"
"894","ENSG00000134744","ENST00000257177","TUT4"
"895","ENSG00000134744","ENST00000371544","TUT4"
"896","ENSG00000134748","ENST00000257181","PRPF38A"
"897","ENSG00000117226","ENST00000370481","GBP3"
"898","ENSG00000157077","ENST00000357206","ZFYVE9"
"899","ENSG00000157077","ENST00000287727","ZFYVE9"
