"","id","hgnc_symbol"
"743","ENSG00000117500","TMED5"
"744","ENSG00000117500","TMED5"
"745","ENSG00000081870","HSPB11"
"746","ENSG00000122483","CCDC18"
"747","ENSG00000117505","DR1"
"748","ENSG00000127603","MACF1"
"749","ENSG00000127603","MACF1"
"750","ENSG00000117862","TXNDC12"
"751","ENSG00000143013","LMO4"
"752","ENSG00000187147","RNF220"
"753","ENSG00000122484","RPAP2"
"754","ENSG00000163909","HEYL"
"755","ENSG00000162407","PLPP3"
"756","ENSG00000079277","MKNK1"
"757","ENSG00000079277","MKNK1"
"758","ENSG00000079277","MKNK1"
"759","ENSG00000137947","GTF2B"
"760","ENSG00000043514","TRIT1"
"761","ENSG00000043514","TRIT1"
"762","ENSG00000043514","TRIT1"
"763","ENSG00000058804","NDC1"
"764","ENSG00000116171","SCP2"
"765","ENSG00000116171","SCP2"
"766","ENSG00000116171","SCP2"
"767","ENSG00000116171","SCP2"
"768","ENSG00000116171","SCP2"
"769","ENSG00000116171","SCP2"
"770","ENSG00000116171","SCP2"
"771","ENSG00000116171","SCP2"
"772","ENSG00000116171","SCP2"
"773","ENSG00000069702","TGFBR3"
"774","ENSG00000069702","TGFBR3"
"775","ENSG00000162396","PARS2"
"776","ENSG00000117569","PTBP2"
"777","ENSG00000117569","PTBP2"
"778","ENSG00000117569","PTBP2"
"779","ENSG00000117569","PTBP2"
"780","ENSG00000116212","LRRC42"
"781","ENSG00000117133","RPF1"
"782","ENSG00000117155","SSX2IP"
"783","ENSG00000117419","ERI3"
"784","ENSG00000066136","NFYC"
"785","ENSG00000066136","NFYC"
"786","ENSG00000066136","NFYC"
"787","ENSG00000066136","NFYC"
"788","ENSG00000066136","NFYC"
"789","ENSG00000066136","NFYC"
"790","ENSG00000066136","NFYC"
"791","ENSG00000066136","NFYC"
"792","ENSG00000198160","MIER1"
"793","ENSG00000198160","MIER1"
"794","ENSG00000198160","MIER1"
"795","ENSG00000198160","MIER1"
"796","ENSG00000198160","MIER1"
"797","ENSG00000198160","MIER1"
"798","ENSG00000132781","MUTYH"
"799","ENSG00000132781","MUTYH"
"800","ENSG00000132781","MUTYH"
"801","ENSG00000159479","MED8"
"802","ENSG00000159479","MED8"
"803","ENSG00000159479","MED8"
"804","ENSG00000126107","HECTD3"
"805","ENSG00000137936","BCAR3"
"806","ENSG00000137936","BCAR3"
"807","ENSG00000137936","BCAR3"
"808","ENSG00000097046","CDC7"
"809","ENSG00000164011","ZNF691"
"810","ENSG00000164011","ZNF691"
"811","ENSG00000084072","PPIE"
"812","ENSG00000084072","PPIE"
"813","ENSG00000084072","PPIE"
"814","ENSG00000117385","P3H1"
"815","ENSG00000117385","P3H1"
"816","ENSG00000117385","P3H1"
"817","ENSG00000198815","FOXJ3"
"818","ENSG00000198815","FOXJ3"
"819","ENSG00000159658","EFCAB14"
"820","ENSG00000171488","LRRC8C"
"821","ENSG00000271949",NA
"822","ENSG00000171492","LRRC8D"
"823","ENSG00000197147","LRRC8B"
"824","ENSG00000162664","ZNF326"
"825","ENSG00000162664","ZNF326"
"826","ENSG00000162664","ZNF326"
"827","ENSG00000137944","KYAT3"
"828","ENSG00000137944","KYAT3"
"829","ENSG00000143033","MTF2"
"830","ENSG00000143033","MTF2"
"831","ENSG00000143033","MTF2"
"832","ENSG00000154511","DIPK1A"
"833","ENSG00000154511","DIPK1A"
"834","ENSG00000154511","DIPK1A"
"835","ENSG00000154511","DIPK1A"
"836","ENSG00000123473","STIL"
"837","ENSG00000123473","STIL"
"838","ENSG00000123473","STIL"
"839","ENSG00000123473","STIL"
"840","ENSG00000116157","GPX7"
"841","ENSG00000117525","F3"
"842","ENSG00000117525","F3"
"843","ENSG00000117395","EBNA1BP2"
"844","ENSG00000117395","EBNA1BP2"
"845","ENSG00000023909","GCLM"
"846","ENSG00000023909","GCLM"
"847","ENSG00000127125","PPCS"
"848","ENSG00000127125","PPCS"
"849","ENSG00000271723","MROH7-TTC4"
"850","ENSG00000271723","MROH7-TTC4"
"851","ENSG00000142945","KIF2C"
"852","ENSG00000142945","KIF2C"
"853","ENSG00000162385","MAGOH"
"854","ENSG00000116209","TMEM59"
"855","ENSG00000116209","TMEM59"
"856","ENSG00000116209","TMEM59"
"857","ENSG00000164008","C1orf50"
"858","ENSG00000171960","PPIH"
"859","ENSG00000171960","PPIH"
"860","ENSG00000058799","YIPF1"
"861","ENSG00000142875","PRKACB"
"862","ENSG00000142875","PRKACB"
"863","ENSG00000142875","PRKACB"
"864","ENSG00000142875","PRKACB"
"865","ENSG00000142875","PRKACB"
"866","ENSG00000142875","PRKACB"
"867","ENSG00000142875","PRKACB"
"868","ENSG00000142875","PRKACB"
"869","ENSG00000142875","PRKACB"
"870","ENSG00000164010","ERMAP"
"871","ENSG00000162409","PRKAA2"
"872","ENSG00000137941","TTLL7"
"873","ENSG00000189195","BTBD8"
"874","ENSG00000189195","BTBD8"
"875","ENSG00000189195","BTBD8"
"876","ENSG00000189195","BTBD8"
"877","ENSG00000189195","BTBD8"
"878","ENSG00000157193","LRP8"
"879","ENSG00000157193","LRP8"
"880","ENSG00000157193","LRP8"
"881","ENSG00000122482","ZNF644"
"882","ENSG00000122482","ZNF644"
"883","ENSG00000116675","DNAJC6"
"884","ENSG00000185483","ROR1"
"885","ENSG00000185483","ROR1"
"886","ENSG00000162600","OMA1"
"887","ENSG00000174842","GLMN"
"888","ENSG00000157184","CPT2"
"889","ENSG00000157184","CPT2"
"890","ENSG00000117481","NSUN4"
"891","ENSG00000117481","NSUN4"
"892","ENSG00000065243","PKN2"
"893","ENSG00000065243","PKN2"
"894","ENSG00000134744","TUT4"
"895","ENSG00000134744","TUT4"
"896","ENSG00000134748","PRPF38A"
"897","ENSG00000117226","GBP3"
"898","ENSG00000157077","ZFYVE9"
"899","ENSG00000157077","ZFYVE9"
"900","ENSG00000162402","USP24"
"901","ENSG00000116133","DHCR24"
"902","ENSG00000171793","CTPS1"
"903","ENSG00000162645","GBP2"
"904","ENSG00000154222","CC2D1B"
"905","ENSG00000154222","CC2D1B"
"906","ENSG00000169213","RAB3B"
"907","ENSG00000085840","ORC1"
"908","ENSG00000198841","KTI12"
"909","ENSG00000213625","LEPROT"
"910","ENSG00000213625","LEPROT"
"911","ENSG00000213516","RBMXL1"
"912","ENSG00000116678","LEPR"
"913","ENSG00000116678","LEPR"
"914","ENSG00000116678","LEPR"
"915","ENSG00000116678","LEPR"
"916","ENSG00000274210",NA
"917","ENSG00000143224","PPOX"
"918","ENSG00000160691","SHC1"
"919","ENSG00000160691","SHC1"
"920","ENSG00000160691","SHC1"
"921","ENSG00000160691","SHC1"
"922","ENSG00000215845","TSTD1"
"923","ENSG00000215845","TSTD1"
"924","ENSG00000215845","TSTD1"
"925","ENSG00000273088",NA
"926","ENSG00000163348","PYGO2"
"927","ENSG00000163344","PMVK"
"928","ENSG00000236085","ACTG1P4"
"929","ENSG00000143612","C1orf43"
"930","ENSG00000143612","C1orf43"
"931","ENSG00000143612","C1orf43"
"932","ENSG00000143612","C1orf43"
"933","ENSG00000143612","C1orf43"
"934","ENSG00000143612","C1orf43"
"935","ENSG00000134202","GSTM3"
"936","ENSG00000168765","GSTM4"
"937","ENSG00000168765","GSTM4"
"938","ENSG00000143314","MRPL24"
"939","ENSG00000143314","MRPL24"
"940","ENSG00000143384","MCL1"
"941","ENSG00000143384","MCL1"
"942","ENSG00000143384","MCL1"
"943","ENSG00000143382","ADAMTSL4"
"944","ENSG00000143382","ADAMTSL4"
"945","ENSG00000143382","ADAMTSL4"
"946","ENSG00000143321","HDGF"
"947","ENSG00000143321","HDGF"
"948","ENSG00000143321","HDGF"
"949","ENSG00000184371","CSF1"
"950","ENSG00000184371","CSF1"
"951","ENSG00000184371","CSF1"
"952","ENSG00000143379","SETDB1"
"953","ENSG00000143379","SETDB1"
"954","ENSG00000143379","SETDB1"
"955","ENSG00000143373","ZNF687"
"956","ENSG00000143398","PIP5K1A"
"957","ENSG00000143398","PIP5K1A"
"958","ENSG00000143398","PIP5K1A"
"959","ENSG00000143398","PIP5K1A"
"960","ENSG00000143398","PIP5K1A"
"961","ENSG00000132676","DAP3"
"962","ENSG00000132676","DAP3"
"963","ENSG00000132676","DAP3"
"964","ENSG00000169241","SLC50A1"
"965","ENSG00000169241","SLC50A1"
"966","ENSG00000169241","SLC50A1"
"967","ENSG00000169241","SLC50A1"
"968","ENSG00000160685","ZBTB7B"
"969","ENSG00000160714","UBE2Q1"
"970","ENSG00000168710","AHCYL1"
"971","ENSG00000168710","AHCYL1"
"972","ENSG00000170989","S1PR1"
"973","ENSG00000092607","TBX15"
"974","ENSG00000092607","TBX15"
"975","ENSG00000134262","AP4B1"
"976","ENSG00000134262","AP4B1"
"977","ENSG00000160818","GPATCH4"
"978","ENSG00000118292","C1orf54"
"979","ENSG00000118292","C1orf54"
"980","ENSG00000117362","APH1A"
"981","ENSG00000117362","APH1A"
"982","ENSG00000117362","APH1A"
"983","ENSG00000143393","PI4KB"
"984","ENSG00000143393","PI4KB"
"985","ENSG00000143393","PI4KB"
"986","ENSG00000143393","PI4KB"
"987","ENSG00000197956","S100A6"
"988","ENSG00000197956","S100A6"
"989","ENSG00000163191","S100A11"
"990","ENSG00000198715","GLMP"
"991","ENSG00000198715","GLMP"
"992","ENSG00000198715","GLMP"
"993","ENSG00000198715","GLMP"
"994","ENSG00000143436","MRPL9"
"995","ENSG00000143436","MRPL9"
"996","ENSG00000031698","SARS"
"997","ENSG00000031698","SARS"
"998","ENSG00000158850","B4GALT3"
"999","ENSG00000158710","TAGLN2"
"1000","ENSG00000160785","SLC25A44"
"1001","ENSG00000160785","SLC25A44"
"1002","ENSG00000118217","ATF6"
"1003","ENSG00000243364","EFNA4"
"1004","ENSG00000243364","EFNA4"
"1005","ENSG00000243364","EFNA4"
"1006","ENSG00000143222","UFC1"
"1007","ENSG00000122218","COPA"
"1008","ENSG00000122218","COPA"
"1009","ENSG00000162734","PEA15"
"1010","ENSG00000162734","PEA15"
"1011","ENSG00000162706","CADM3"
"1012","ENSG00000162706","CADM3"
"1013","ENSG00000116604","MEF2D"
"1014","ENSG00000116604","MEF2D"
"1015","ENSG00000182134","TDRKH"
"1016","ENSG00000081721","DUSP12"
"1017","ENSG00000132680","KHDC4"
"1018","ENSG00000158796","DEDD"
"1019","ENSG00000158796","DEDD"
"1020","ENSG00000158796","DEDD"
"1021","ENSG00000158796","DEDD"
"1022","ENSG00000143256","PFDN2"
"1023","ENSG00000143457","GOLPH3L"
"1024","ENSG00000134248","LAMTOR5"
"1025","ENSG00000134248","LAMTOR5"
"1026","ENSG00000163463","KRTCAP2"
"1027","ENSG00000160688","FLAD1"
"1028","ENSG00000160688","FLAD1"
"1029","ENSG00000160688","FLAD1"
"1030","ENSG00000163155","LYSMD1"
"1031","ENSG00000163155","LYSMD1"
"1032","ENSG00000162694","EXTL2"
"1033","ENSG00000162694","EXTL2"
"1034","ENSG00000185499","MUC1"
"1035","ENSG00000143363","PRUNE1"
"1036","ENSG00000143363","PRUNE1"
"1037","ENSG00000185946","RNPC3"
"1038","ENSG00000163565","IFI16"
"1039","ENSG00000163565","IFI16"
"1040","ENSG00000162695","SLC30A7"
"1041","ENSG00000183853","KIRREL1"
"1042","ENSG00000183853","KIRREL1"
"1043","ENSG00000162692","VCAM1"
"1044","ENSG00000162692","VCAM1"
"1045","ENSG00000162692","VCAM1"
"1046","ENSG00000116337","AMPD2"
"1047","ENSG00000116337","AMPD2"
"1048","ENSG00000116337","AMPD2"
"1049","ENSG00000143319","ISG20L2"
"1050","ENSG00000160679","CHTOP"
"1051","ENSG00000160679","CHTOP"
"1052","ENSG00000160679","CHTOP"
"1053","ENSG00000160679","CHTOP"
"1054","ENSG00000196154","S100A4"
"1055","ENSG00000196154","S100A4"
"1056","ENSG00000183856","IQGAP3"
"1057","ENSG00000118655","DCLRE1B"
"1058","ENSG00000143553","SNAPIN"
"1059","ENSG00000163382","NAXE"
"1060","ENSG00000242252","BGLAP"
"1061","ENSG00000116299","KIAA1324"
"1062","ENSG00000143622","RIT1"
"1063","ENSG00000143622","RIT1"
"1064","ENSG00000162636","FAM102B"
"1065","ENSG00000258465",NA
"1066","ENSG00000143515","ATP8B2"
"1067","ENSG00000117036","ETV3"
"1068","ENSG00000163131","CTSS"
"1069","ENSG00000163131","CTSS"
"1070","ENSG00000188015","S100A3"
"1071","ENSG00000264522","OTUD7B"
"1072","ENSG00000184270","HIST2H2AB"
"1073","ENSG00000085433","WDR47"
"1074","ENSG00000085433","WDR47"
"1075","ENSG00000085433","WDR47"
"1076","ENSG00000163479","SSR2"
"1077","ENSG00000163479","SSR2"
"1078","ENSG00000160741","CRTC2"
"1079","ENSG00000143624","INTS3"
"1080","ENSG00000185962","LCE3A"
"1081","ENSG00000023902","PLEKHO1"
"1082","ENSG00000023902","PLEKHO1"
"1083","ENSG00000197780","TAF13"
"1084","ENSG00000143315","PIGM"
"1085","ENSG00000198929","NOS1AP"
"1086","ENSG00000198929","NOS1AP"
"1087","ENSG00000143367","TUFT1"
"1088","ENSG00000143367","TUFT1"
"1089","ENSG00000159377","PSMB4"
"1090","ENSG00000143416","SELENBP1"
"1091","ENSG00000143416","SELENBP1"
"1092","ENSG00000160767","FAM189B"
"1093","ENSG00000160767","FAM189B"
"1094","ENSG00000160767","FAM189B"
"1095","ENSG00000143294","PRCC"
"1096","ENSG00000197747","S100A10"
"1097","ENSG00000134222","PSRC1"
"1098","ENSG00000134222","PSRC1"
"1099","ENSG00000159208","CIART"
"1100","ENSG00000163468","CCT3"
"1101","ENSG00000163468","CCT3"
"1102","ENSG00000207205","RNVU1-15"
"1103","ENSG00000007341","ST7L"
"1104","ENSG00000007341","ST7L"
"1105","ENSG00000007341","ST7L"
"1106","ENSG00000007341","ST7L"
"1107","ENSG00000007341","ST7L"
"1108","ENSG00000143079","CTTNBP2NL"
"1109","ENSG00000116455","WDR77"
"1110","ENSG00000116830","TTF2"
"1111","ENSG00000160753","RUSC1"
"1112","ENSG00000160753","RUSC1"
"1113","ENSG00000176444","CLK2"
"1114","ENSG00000176444","CLK2"
"1115","ENSG00000158773","USF1"
"1116","ENSG00000163346","PBXIP1"
"1117","ENSG00000163346","PBXIP1"
"1118","ENSG00000189171","S100A13"
"1119","ENSG00000196754","S100A2"
"1120","ENSG00000162736","NCSTN"
"1121","ENSG00000162736","NCSTN"
"1122","ENSG00000162729","IGSF8"
"1123","ENSG00000213085","CFAP45"
"1124","ENSG00000065135","GNAI3"
"1125","ENSG00000169231","THBS3"
"1126","ENSG00000160710","ADAR"
"1127","ENSG00000160710","ADAR"
"1128","ENSG00000132716","DCAF8"
"1129","ENSG00000163159","VPS72"
"1130","ENSG00000163159","VPS72"
"1131","ENSG00000213190","MLLT11"
"1132","ENSG00000143549","TPM3"
"1133","ENSG00000143549","TPM3"
"1134","ENSG00000160789","LMNA"
"1135","ENSG00000160789","LMNA"
"1136","ENSG00000160789","LMNA"
"1137","ENSG00000160789","LMNA"
"1138","ENSG00000143320","CRABP2"
"1139","ENSG00000188643","S100A16"
"1140","ENSG00000188643","S100A16"
"1141","ENSG00000143376","SNX27"
"1142","ENSG00000143376","SNX27"
"1143","ENSG00000134215","VAV3"
"1144","ENSG00000134215","VAV3"
"1145","ENSG00000158716","DUSP23"
"1146","ENSG00000117543","DPH5"
"1147","ENSG00000117543","DPH5"
"1148","ENSG00000143418","CERS2"
"1149","ENSG00000163125","RPRD2"
"1150","ENSG00000163125","RPRD2"
"1151","ENSG00000134243","SORT1"
"1152","ENSG00000134243","SORT1"
"1153","ENSG00000117360","PRPF3"
"1154","ENSG00000143458","GABPB2"
"1155","ENSG00000143458","GABPB2"
"1156","ENSG00000197622","CDC42SE1"
"1157","ENSG00000163349","HIPK1"
"1158","ENSG00000163349","HIPK1"
"1159","ENSG00000163349","HIPK1"
"1160","ENSG00000163349","HIPK1"
"1161","ENSG00000254726","MEX3A"
"1162","ENSG00000158859","ADAMTS4"
"1163","ENSG00000158864","NDUFS2"
"1164","ENSG00000158864","NDUFS2"
"1165","ENSG00000116580","GON4L"
"1166","ENSG00000116580","GON4L"
"1167","ENSG00000116580","GON4L"
"1168","ENSG00000116539","ASH1L"
"1169","ENSG00000160752","FDPS"
"1170","ENSG00000160752","FDPS"
"1171","ENSG00000160752","FDPS"
"1172","ENSG00000158793","NIT1"
"1173","ENSG00000158793","NIT1"
"1174","ENSG00000179085","DPM3"
"1175","ENSG00000143537","ADAM15"
"1176","ENSG00000143537","ADAM15"
"1177","ENSG00000143537","ADAM15"
"1178","ENSG00000143537","ADAM15"
"1179","ENSG00000143537","ADAM15"
"1180","ENSG00000143537","ADAM15"
"1181","ENSG00000143537","ADAM15"
"1182","ENSG00000143537","ADAM15"
"1183","ENSG00000143537","ADAM15"
"1184","ENSG00000143569","UBAP2L"
"1185","ENSG00000143569","UBAP2L"
"1186","ENSG00000143569","UBAP2L"
"1187","ENSG00000143569","UBAP2L"
"1188","ENSG00000143578","CREB3L4"
"1189","ENSG00000143543","JTB"
"1190","ENSG00000143437","ARNT"
"1191","ENSG00000143437","ARNT"
"1192","ENSG00000143437","ARNT"
"1193","ENSG00000143437","ARNT"
"1194","ENSG00000143614","GATAD2B"
"1195","ENSG00000132694","ARHGEF11"
"1196","ENSG00000132694","ARHGEF11"
"1197","ENSG00000198837","DENND4B"
"1198","ENSG00000215717","TMEM167B"
"1199","ENSG00000160783","PMF1"
"1200","ENSG00000160783","PMF1"
"1201","ENSG00000160783","PMF1"
"1202","ENSG00000143368","SF3B4"
"1203","ENSG00000178096","BOLA1"
"1204","ENSG00000159352","PSMD4"
"1205","ENSG00000159352","PSMD4"
"1206","ENSG00000163156","SCNM1"
"1207","ENSG00000163156","SCNM1"
"1208","ENSG00000060718","COL11A1"
"1209","ENSG00000060718","COL11A1"
"1210","ENSG00000060718","COL11A1"
"1211","ENSG00000143409","MINDY1"
"1212","ENSG00000143570","SLC39A1"
"1213","ENSG00000143570","SLC39A1"
"1214","ENSG00000143420","ENSA"
"1215","ENSG00000260238","PMF1-BGLAP"
"1216","ENSG00000260238","PMF1-BGLAP"
"1217","ENSG00000260238","PMF1-BGLAP"
"1218","ENSG00000260238","PMF1-BGLAP"
"1219","ENSG00000085491","SLC25A24"
"1220","ENSG00000085491","SLC25A24"
"1221","ENSG00000116521","SCAMP3"
"1222","ENSG00000116521","SCAMP3"
"1223","ENSG00000162735","PEX19"
"1224","ENSG00000143575","HAX1"
"1225","ENSG00000143575","HAX1"
"1226","ENSG00000213366","GSTM2"
"1227","ENSG00000213366","GSTM2"
"1228","ENSG00000079335","CDC14A"
"1229","ENSG00000079335","CDC14A"
"1230","ENSG00000079335","CDC14A"
"1231","ENSG00000143303","RRNAD1"
"1232","ENSG00000143303","RRNAD1"
"1233","ENSG00000143369","ECM1"
"1234","ENSG00000143369","ECM1"
"1235","ENSG00000143369","ECM1"
"1236","ENSG00000162650","ATXN7L2"
"1237","ENSG00000143621","ILF2"
"1238","ENSG00000143621","ILF2"
"1239","ENSG00000132688","NES"
"1240","ENSG00000198952","SMG5"
"1241","ENSG00000143401","ANP32E"
"1242","ENSG00000143401","ANP32E"
"1243","ENSG00000143401","ANP32E"
"1244","ENSG00000159164","SV2A"
"1245","ENSG00000116266","STXBP3"
"1246","ENSG00000131791","PRKAB2"
"1247","ENSG00000131778","CHD1L"
"1248","ENSG00000131778","CHD1L"
"1249","ENSG00000131778","CHD1L"
"1250","ENSG00000131778","CHD1L"
"1251","ENSG00000198162","MAN1A2"
"1252","ENSG00000136631","VPS45"
"1253","ENSG00000136631","VPS45"
"1254","ENSG00000136631","VPS45"
"1255","ENSG00000136631","VPS45"
"1256","ENSG00000143442","POGZ"
"1257","ENSG00000143442","POGZ"
"1258","ENSG00000143442","POGZ"
"1259","ENSG00000143442","POGZ"
"1260","ENSG00000143442","POGZ"
"1261","ENSG00000116128","BCL9"
"1262","ENSG00000134253","TRIM45"
"1263","ENSG00000134253","TRIM45"
"1264","ENSG00000163399","ATP1A1"
"1265","ENSG00000163399","ATP1A1"
"1266","ENSG00000163399","ATP1A1"
"1267","ENSG00000143106","PSMA5"
"1268","ENSG00000143106","PSMA5"
"1269","ENSG00000184260","HIST2H2AC"
"1270","ENSG00000196420","S100A5"
"1271","ENSG00000196420","S100A5"
"1272","ENSG00000143374","TARS2"
"1273","ENSG00000143374","TARS2"
"1274","ENSG00000143374","TARS2"
"1275","ENSG00000266472","MRPS21"
"1276","ENSG00000152332","UHMK1"
"1277","ENSG00000152332","UHMK1"
"1278","ENSG00000152332","UHMK1"
"1279","ENSG00000162745","OLFML2B"
"1280","ENSG00000162745","OLFML2B"
"1281","ENSG00000121940","CLCC1"
"1282","ENSG00000121940","CLCC1"
"1283","ENSG00000121940","CLCC1"
"1284","ENSG00000121940","CLCC1"
"1285","ENSG00000134186","PRPF38B"
"1286","ENSG00000064703","DDX20"
"1287","ENSG00000116473","RAP1A"
"1288","ENSG00000158882","TOMM40L"
"1289","ENSG00000158882","TOMM40L"
"1290","ENSG00000116586","LAMTOR2"
"1291","ENSG00000116586","LAMTOR2"
"1292","ENSG00000121957","GPSM2"
"1293","ENSG00000143390","RFX5"
"1294","ENSG00000052723","SIKE1"
"1295","ENSG00000052723","SIKE1"
"1296","ENSG00000116489","CAPZA1"
"1297","ENSG00000116815","CD58"
"1298","ENSG00000116815","CD58"
"1299","ENSG00000131779","PEX11B"
"1300","ENSG00000131779","PEX11B"
"1301","ENSG00000116459","ATP5PB"
"1302","ENSG00000162631","NTNG1"
"1303","ENSG00000162631","NTNG1"
"1304","ENSG00000162631","NTNG1"
"1305","ENSG00000162631","NTNG1"
"1306","ENSG00000198890","PRMT6"
"1307","ENSG00000173218","VANGL1"
"1308","ENSG00000173218","VANGL1"
"1309","ENSG00000116752","BCAS2"
"1310","ENSG00000265972","TXNIP"
"1311","ENSG00000265972","TXNIP"
"1312","ENSG00000155366","RHOC"
"1313","ENSG00000134242","PTPN22"
"1314","ENSG00000134242","PTPN22"
"1315","ENSG00000134242","PTPN22"
"1316","ENSG00000271601","LIX1L"
"1317","ENSG00000081026","MAGI3"
"1318","ENSG00000081026","MAGI3"
"1319","ENSG00000162775","RBM15"
"1320","ENSG00000162775","RBM15"
"1321","ENSG00000162775","RBM15"
"1322","ENSG00000116584","ARHGEF2"
"1323","ENSG00000116584","ARHGEF2"
"1324","ENSG00000116584","ARHGEF2"
"1325","ENSG00000132718","SYT11"
"1326","ENSG00000116874","WARS2"
"1327","ENSG00000116874","WARS2"
"1328","ENSG00000175984","DENND2C"
"1329","ENSG00000175984","DENND2C"
"1330","ENSG00000009307","CSDE1"
"1331","ENSG00000009307","CSDE1"
"1332","ENSG00000155380","SLC16A1"
"1333","ENSG00000131788","PIAS3"
"1334","ENSG00000143119","CD53"
"1335","ENSG00000121931","LRIF1"
"1336","ENSG00000121931","LRIF1"
"1337","ENSG00000143067","ZNF697"
"1338","ENSG00000092621","PHGDH"
"1339","ENSG00000134255","CEPT1"
"1340","ENSG00000156171","DRAM2"
"1341","ENSG00000065183","WDR3"
"1342","ENSG00000183508","TENT5C"
"1343","ENSG00000134247","PTGFRN"
"1344","ENSG00000197323","TRIM33"
"1345","ENSG00000197323","TRIM33"
"1346","ENSG00000116774","OLFML3"
"1347","ENSG00000116774","OLFML3"
"1348","ENSG00000116774","OLFML3"
"1349","ENSG00000284755",NA
"1350","ENSG00000162836","ACP6"
"1351","ENSG00000196505","GDAP2"
"1352","ENSG00000196505","GDAP2"
"1353","ENSG00000155363","MOV10"
"1354","ENSG00000155363","MOV10"
"1355","ENSG00000186141","POLR3C"
"1356","ENSG00000213281","NRAS"
"1357","ENSG00000081019","RSBN1"
"1358","ENSG00000134250","NOTCH2"
"1359","ENSG00000198799","LRIG2"
"1360","ENSG00000265491","RNF115"
"1361","ENSG00000143093","STRIP1"
"1362","ENSG00000143093","STRIP1"
"1363","ENSG00000198483","ANKRD35"
"1364","ENSG00000116793","PHTF1"
"1365","ENSG00000116793","PHTF1"
"1366","ENSG00000121851","POLR3GL"
"1367","ENSG00000121851","POLR3GL"
"1368","ENSG00000143127","ITGA10"
"1369","ENSG00000143127","ITGA10"
"1370","ENSG00000198756","COLGALT2"
"1371","ENSG00000198860","TSEN15"
"1372","ENSG00000198860","TSEN15"
"1373","ENSG00000198860","TSEN15"
"1374","ENSG00000116667","C1orf21"
"1375","ENSG00000116406","EDEM3"
"1376","ENSG00000135842","FAM129A"
"1377","ENSG00000121481","RNF2"
"1378","ENSG00000121486","TRMT1L"
"1379","ENSG00000116668","SWT1"
"1380","ENSG00000116260","QSOX1"
"1381","ENSG00000116260","QSOX1"
"1382","ENSG00000143337","TOR1AIP1"
"1383","ENSG00000143337","TOR1AIP1"
"1384","ENSG00000116991","SIPA1L2"
"1385","ENSG00000270106","TSNAX-DISC1"
"1386","ENSG00000270106","TSNAX-DISC1"
"1387","ENSG00000270106","TSNAX-DISC1"
